primary_label,latitude,longitude,scientific_name,common_name,date,season
mallar3,42.340284,2.48002,Anas platyrhynchos,Mallard,2020-08-25,Summer
mallar3,41.098,1.1598,Anas platyrhynchos,Mallard,2020-09-14,Fall
mallar3,48.2741,10.8188,Anas platyrhynchos,Mallard,2018-10-13,Fall
mallar3,48.7043,-2.9878,Anas platyrhynchos,Mallard,2020-09-30,Fall
mallar3,53.5342,8.6032,Anas platyrhynchos,Mallard,2020-10-12,Fall
mallar3,23.8264,120.8024,Anas platyrhynchos,Mallard,2020-10-23,Fall
mallar3,23.8264,120.8024,Anas platyrhynchos,Mallard,2020-10-23,Fall
mallar3,51.8962,-8.5237,Anas platyrhynchos,Mallard,2020-10-25,Fall
mallar3,50.709,15.9351,Anas platyrhynchos,Mallard,2020-10-10,Fall
mallar3,50.709,15.9351,Anas platyrhynchos,Mallard,2020-10-10,Fall
mallar3,50.709,15.9351,Anas platyrhynchos,Mallard,2020-10-10,Fall
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-16,Fall
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-17,Fall
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-17,Fall
mallar3,46.5701,0.3261,Anas platyrhynchos,Mallard,2020-04-19,Spring
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-17,Fall
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-17,Fall
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-18,Fall
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-18,Fall
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-18,Fall
mallar3,42.7052,-71.615,Anas platyrhynchos,Mallard,2020-05-26,Spring
mallar3,41.9919,1.5099,Anas platyrhynchos,Mallard,2020-10-31,Fall
mallar3,60.2357,25.0058,Anas platyrhynchos,Mallard,2020-11-13,Fall
mallar3,51.3626,4.4419,Anas platyrhynchos,Mallard,2020-09-05,Fall
mallar3,56.1464,-3.9211,Anas platyrhynchos,Mallard,2019-08-29,Summer
mallar3,56.1464,-3.9211,Anas platyrhynchos,Mallard,2019-08-29,Summer
mallar3,53.349,-1.7476,Anas platyrhynchos,Mallard,2020-05-18,Spring
mallar3,51.3921,3.483,Anas platyrhynchos,Mallard,2020-10-19,Fall
mallar3,49.0986,-123.1796,Anas platyrhynchos,Mallard,1983-11-30,Fall
mallar3,50.4602,3.6964,Anas platyrhynchos,Mallard,2020-11-16,Fall
mallar3,32.084,-109.051,Anas platyrhynchos,Mallard,2020-03-04,Spring
mallar3,52.1864,0.164,Anas platyrhynchos,Mallard,2020-04-12,Spring
mallar3,34.9534,135.7386,Anas platyrhynchos,Mallard,2020-12-27,Winter
mallar3,41.0499,-4.8133,Anas platyrhynchos,Mallard,2021-01-05,Winter
mallar3,41.0499,-4.8133,Anas platyrhynchos,Mallard,2021-01-05,Winter
mallar3,46.3047,-1.2921,Anas platyrhynchos,Mallard,2021-01-03,Winter
mallar3,23.827,120.8015,Anas platyrhynchos,Mallard,2021-01-05,Winter
mallar3,-19.5655,169.3146,Anas platyrhynchos,Mallard,2021-01-07,Winter
mallar3,40.7289,-7.0845,Anas platyrhynchos,Mallard,2021-01-13,Winter
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2021-01-11,Winter
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2021-01-11,Winter
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2021-01-11,Winter
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2021-01-11,Winter
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2021-01-13,Winter
mallar3,41.5564,1.8551,Anas platyrhynchos,Mallard,2021-01-17,Winter
mallar3,39.6216,-0.2614,Anas platyrhynchos,Mallard,2021-01-15,Winter
mallar3,41.9919,1.5099,Anas platyrhynchos,Mallard,2021-01-25,Winter
mallar3,51.8603,-8.2672,Anas platyrhynchos,Mallard,2020-12-30,Winter
mallar3,52.0062,4.8962,Anas platyrhynchos,Mallard,2021-01-30,Winter
mallar3,52.5135,21.0734,Anas platyrhynchos,Mallard,2021-01-30,Winter
mallar3,41.9919,1.5099,Anas platyrhynchos,Mallard,2021-01-30,Winter
marwre,44.8298,-93.2462,Cistothorus palustris,Marsh Wren,2012-07-14,Summer
marwre,44.8298,-93.2462,Cistothorus palustris,Marsh Wren,2012-07-14,Summer
marwre,43.0802,-96.1643,Cistothorus palustris,Marsh Wren,2012-08-25,Summer
marwre,48.731,-102.703,Cistothorus palustris,Marsh Wren,2012-06-08,Summer
marwre,39.764,-120.354,Cistothorus palustris,Marsh Wren,2012-06-17,Summer
marwre,39.764,-120.354,Cistothorus palustris,Marsh Wren,2012-06-17,Summer
marwre,42.5759,-82.8087,Cistothorus palustris,Marsh Wren,1994-09-03,Fall
marwre,35.0297,-120.6221,Cistothorus palustris,Marsh Wren,1997-05-24,Spring
marwre,35.0307,-120.6205,Cistothorus palustris,Marsh Wren,1998-03-01,Spring
marwre,35.0307,-120.6205,Cistothorus palustris,Marsh Wren,2013-04-14,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-03,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-14,Spring
marwre,28.2541,-82.7557,Cistothorus palustris,Marsh Wren,2013-04-14,Spring
marwre,28.481,-82.651,Cistothorus palustris,Marsh Wren,2013-04-14,Spring
marwre,41.2042,-73.8861,Cistothorus palustris,Marsh Wren,2012-07-12,Summer
marwre,41.2042,-73.8861,Cistothorus palustris,Marsh Wren,2012-07-12,Summer
marwre,31.8799,-81.0604,Cistothorus palustris,Marsh Wren,2013-06-02,Summer
marwre,42.477,-71.332,Cistothorus palustris,Marsh Wren,2013-06-07,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2013-06-09,Summer
marwre,41.313,-105.5787,Cistothorus palustris,Marsh Wren,2013-05-05,Spring
marwre,42.4513,-71.6077,Cistothorus palustris,Marsh Wren,2013-06-29,Summer
marwre,42.4513,-71.6077,Cistothorus palustris,Marsh Wren,2013-06-28,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2013-06-30,Summer
marwre,48.461,-123.375,Cistothorus palustris,Marsh Wren,2012-08-26,Summer
marwre,48.4633,-123.3728,Cistothorus palustris,Marsh Wren,2012-08-26,Summer
marwre,48.4633,-123.3728,Cistothorus palustris,Marsh Wren,2012-09-02,Fall
marwre,48.4633,-123.3728,Cistothorus palustris,Marsh Wren,2012-09-02,Fall
marwre,44.707,-93.329,Cistothorus palustris,Marsh Wren,2013-07-27,Summer
marwre,33.0881,-115.7097,Cistothorus palustris,Marsh Wren,2012-03-13,Spring
marwre,33.0881,-115.7097,Cistothorus palustris,Marsh Wren,2012-03-13,Spring
marwre,31.8854,-81.058,Cistothorus palustris,Marsh Wren,2013-08-10,Summer
marwre,31.8853,-81.0582,Cistothorus palustris,Marsh Wren,2013-08-11,Summer
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2013-04-27,Spring
marwre,49.2378,-122.7933,Cistothorus palustris,Marsh Wren,2013-06-05,Summer
marwre,56.7264,-111.3803,Cistothorus palustris,Marsh Wren,2013-06-01,Summer
marwre,39.7582,-120.3525,Cistothorus palustris,Marsh Wren,2013-06-09,Summer
marwre,39.7582,-120.3525,Cistothorus palustris,Marsh Wren,2013-06-09,Summer
marwre,28.5785,-80.9961,Cistothorus palustris,Marsh Wren,2013-07-07,Summer
marwre,29.771,-93.131,Cistothorus palustris,Marsh Wren,2008-04-12,Spring
marwre,35.1095,-120.6257,Cistothorus palustris,Marsh Wren,2013-10-20,Fall
marwre,48.485,-123.362,Cistothorus palustris,Marsh Wren,2011-04-05,Spring
marwre,43.7085,-70.243,Cistothorus palustris,Marsh Wren,2013-12-07,Winter
marwre,51.7431,-103.2169,Cistothorus palustris,Marsh Wren,2013-06-27,Summer
marwre,31.8894,-81.0601,Cistothorus palustris,Marsh Wren,2014-01-02,Winter
marwre,28.8002,-80.845,Cistothorus palustris,Marsh Wren,2014-02-25,Winter
marwre,28.8002,-80.845,Cistothorus palustris,Marsh Wren,2014-02-25,Winter
marwre,28.8002,-80.845,Cistothorus palustris,Marsh Wren,2014-02-25,Winter
marwre,48.4832,-123.3604,Cistothorus palustris,Marsh Wren,2011-05-18,Spring
marwre,47.6541,-122.2961,Cistothorus palustris,Marsh Wren,2014-04-07,Spring
marwre,33.0881,-115.7097,Cistothorus palustris,Marsh Wren,2014-01-30,Winter
marwre,28.5785,-80.9961,Cistothorus palustris,Marsh Wren,2014-03-16,Spring
marwre,28.5785,-80.9961,Cistothorus palustris,Marsh Wren,2014-03-16,Spring
marwre,36.1012,-115.0251,Cistothorus palustris,Marsh Wren,2014-04-08,Spring
marwre,35.0307,-120.6205,Cistothorus palustris,Marsh Wren,2014-05-04,Spring
marwre,41.6156,-83.216,Cistothorus palustris,Marsh Wren,2014-05-12,Spring
marwre,45.0394,-74.4613,Cistothorus palustris,Marsh Wren,2014-05-19,Spring
marwre,33.6623,-117.845,Cistothorus palustris,Marsh Wren,2014-06-04,Summer
marwre,33.6609,-117.8433,Cistothorus palustris,Marsh Wren,2014-06-04,Summer
marwre,41.86,-111.896,Cistothorus palustris,Marsh Wren,2014-06-06,Summer
marwre,41.1152,-73.3307,Cistothorus palustris,Marsh Wren,2014-06-21,Summer
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2014-06-06,Summer
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2014-06-06,Summer
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2014-06-06,Summer
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2014-06-06,Summer
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2014-06-06,Summer
marwre,33.0881,-115.7097,Cistothorus palustris,Marsh Wren,2012-03-13,Spring
marwre,34.7917,-118.1308,Cistothorus palustris,Marsh Wren,2014-07-26,Summer
marwre,48.3197,-123.5463,Cistothorus palustris,Marsh Wren,2014-08-15,Summer
marwre,40.2298,-75.1593,Cistothorus palustris,Marsh Wren,2014-09-21,Fall
marwre,40.0626,-75.1254,Cistothorus palustris,Marsh Wren,2014-09-27,Fall
marwre,40.0441,-105.1833,Cistothorus palustris,Marsh Wren,2014-10-25,Fall
marwre,40.0441,-105.1833,Cistothorus palustris,Marsh Wren,2014-10-25,Fall
marwre,40.0441,-105.1833,Cistothorus palustris,Marsh Wren,2014-11-01,Fall
marwre,41.0495,-96.577,Cistothorus palustris,Marsh Wren,2014-10-10,Fall
marwre,41.3977,-91.4,Cistothorus palustris,Marsh Wren,2014-10-09,Fall
marwre,34.2101,-113.6902,Cistothorus palustris,Marsh Wren,2015-01-14,Winter
marwre,34.2101,-113.6902,Cistothorus palustris,Marsh Wren,2015-01-14,Winter
marwre,34.7917,-118.1308,Cistothorus palustris,Marsh Wren,2015-02-08,Winter
marwre,34.7917,-118.1308,Cistothorus palustris,Marsh Wren,2015-02-08,Winter
marwre,38.3705,-121.4944,Cistothorus palustris,Marsh Wren,2015-02-15,Winter
marwre,38.3705,-121.4944,Cistothorus palustris,Marsh Wren,2015-02-15,Winter
marwre,32.1255,-93.4659,Cistothorus palustris,Marsh Wren,2013-04-13,Spring
marwre,32.1255,-93.4659,Cistothorus palustris,Marsh Wren,2014-10-26,Fall
marwre,32.1255,-93.4659,Cistothorus palustris,Marsh Wren,2014-10-26,Fall
marwre,21.5283,-105.2198,Cistothorus palustris,Marsh Wren,2015-03-15,Spring
marwre,34.5587,-114.396,Cistothorus palustris,Marsh Wren,2015-03-30,Spring
marwre,38.5431,-121.6201,Cistothorus palustris,Marsh Wren,2015-04-10,Spring
marwre,40.8702,-124.1157,Cistothorus palustris,Marsh Wren,2015-03-21,Spring
marwre,49.2895,-122.7951,Cistothorus palustris,Marsh Wren,2015-05-16,Spring
marwre,32.2791,-111.021,Cistothorus palustris,Marsh Wren,2015-04-29,Spring
marwre,44.4419,-78.2061,Cistothorus palustris,Marsh Wren,2015-06-04,Summer
marwre,49.1116,-113.8455,Cistothorus palustris,Marsh Wren,2015-05-09,Spring
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-06-21,Summer
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-06-21,Summer
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-06-21,Summer
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-06-21,Summer
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-06-21,Summer
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-06-21,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2015-07-04,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2015-07-04,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2015-07-04,Summer
marwre,31.1678,-81.4162,Cistothorus palustris,Marsh Wren,2015-07-16,Summer
marwre,31.1678,-81.4162,Cistothorus palustris,Marsh Wren,2015-07-19,Summer
marwre,32.3328,-93.5537,Cistothorus palustris,Marsh Wren,2015-04-19,Spring
marwre,32.3328,-93.5537,Cistothorus palustris,Marsh Wren,2015-04-18,Spring
marwre,39.8742,-75.3,Cistothorus palustris,Marsh Wren,2015-05-31,Spring
marwre,40.1362,-75.2178,Cistothorus palustris,Marsh Wren,2015-09-08,Fall
marwre,30.7435,-88.0253,Cistothorus palustris,Marsh Wren,2015-06-18,Summer
marwre,30.7435,-88.0253,Cistothorus palustris,Marsh Wren,2015-06-18,Summer
marwre,30.7044,-88.0197,Cistothorus palustris,Marsh Wren,2015-06-18,Summer
marwre,30.7435,-88.0253,Cistothorus palustris,Marsh Wren,2015-05-13,Spring
marwre,30.7044,-88.0197,Cistothorus palustris,Marsh Wren,2015-06-15,Summer
marwre,30.7459,-87.9844,Cistothorus palustris,Marsh Wren,2015-05-06,Spring
marwre,30.7133,-87.99,Cistothorus palustris,Marsh Wren,2015-04-02,Spring
marwre,30.7268,-88.0181,Cistothorus palustris,Marsh Wren,2015-07-02,Summer
marwre,30.7268,-88.0181,Cistothorus palustris,Marsh Wren,2015-07-02,Summer
marwre,30.7044,-88.0197,Cistothorus palustris,Marsh Wren,2015-07-10,Summer
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2015-06-04,Summer
marwre,40.1175,-75.0627,Cistothorus palustris,Marsh Wren,2015-10-10,Fall
marwre,33.0087,-117.2728,Cistothorus palustris,Marsh Wren,2014-03-08,Spring
marwre,33.0506,-117.0856,Cistothorus palustris,Marsh Wren,2015-10-28,Fall
marwre,47.6551,-122.112,Cistothorus palustris,Marsh Wren,2015-02-13,Winter
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-11-15,Fall
marwre,19.2405,-99.4966,Cistothorus palustris,Marsh Wren,2015-11-15,Fall
marwre,34.0884,-90.1318,Cistothorus palustris,Marsh Wren,2015-11-21,Fall
marwre,32.1102,-104.4688,Cistothorus palustris,Marsh Wren,2015-11-24,Fall
marwre,35.0307,-120.6205,Cistothorus palustris,Marsh Wren,2015-03-18,Spring
marwre,32.5547,-117.0634,Cistothorus palustris,Marsh Wren,2015-04-06,Spring
marwre,50.9418,-118.1579,Cistothorus palustris,Marsh Wren,2013-09-05,Fall
marwre,19.462,-98.9683,Cistothorus palustris,Marsh Wren,2016-03-23,Spring
marwre,29.6755,-94.0432,Cistothorus palustris,Marsh Wren,2016-04-04,Spring
marwre,43.0501,-82.5928,Cistothorus palustris,Marsh Wren,2008-06-19,Summer
marwre,43.0501,-82.5928,Cistothorus palustris,Marsh Wren,2008-06-19,Summer
marwre,43.7745,-83.9378,Cistothorus palustris,Marsh Wren,2008-06-27,Summer
marwre,31.1678,-81.4162,Cistothorus palustris,Marsh Wren,2016-04-04,Spring
marwre,34.81,-90.2905,Cistothorus palustris,Marsh Wren,2016-04-23,Spring
marwre,34.1092,-90.1358,Cistothorus palustris,Marsh Wren,2016-05-04,Spring
marwre,34.1092,-90.1358,Cistothorus palustris,Marsh Wren,2016-05-04,Spring
marwre,32.8331,-114.4721,Cistothorus palustris,Marsh Wren,2016-04-26,Spring
marwre,41.6156,-83.216,Cistothorus palustris,Marsh Wren,2016-05-14,Spring
marwre,29.951,-93.079,Cistothorus palustris,Marsh Wren,2016-04-19,Spring
marwre,37.274,-120.8467,Cistothorus palustris,Marsh Wren,2016-05-02,Spring
marwre,37.174,-120.8015,Cistothorus palustris,Marsh Wren,2016-05-02,Spring
marwre,37.174,-120.8015,Cistothorus palustris,Marsh Wren,2016-05-02,Spring
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2016-06-04,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2016-06-04,Summer
marwre,46.2535,-72.6406,Cistothorus palustris,Marsh Wren,2016-06-04,Summer
marwre,42.0764,-88.4201,Cistothorus palustris,Marsh Wren,2016-06-23,Summer
marwre,52.0091,-122.4929,Cistothorus palustris,Marsh Wren,2016-06-26,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2016-06-18,Summer
marwre,40.5481,-104.9448,Cistothorus palustris,Marsh Wren,2016-08-09,Summer
marwre,41.8302,-88.7314,Cistothorus palustris,Marsh Wren,2016-10-28,Fall
marwre,40.0441,-105.1833,Cistothorus palustris,Marsh Wren,2016-11-13,Fall
marwre,42.5759,-82.8087,Cistothorus palustris,Marsh Wren,2016-08-07,Summer
marwre,40.3918,-105.088,Cistothorus palustris,Marsh Wren,2016-11-20,Fall
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2015-05-29,Spring
marwre,47.9962,-112.0249,Cistothorus palustris,Marsh Wren,2016-04-22,Spring
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2015-05-29,Spring
marwre,47.9962,-112.0249,Cistothorus palustris,Marsh Wren,2016-04-22,Spring
marwre,48.4183,-107.6657,Cistothorus palustris,Marsh Wren,2015-05-29,Spring
marwre,38.1943,-122.3154,Cistothorus palustris,Marsh Wren,2017-02-26,Winter
marwre,37.1779,-120.6158,Cistothorus palustris,Marsh Wren,2017-02-13,Winter
marwre,37.1779,-120.6158,Cistothorus palustris,Marsh Wren,2017-02-13,Winter
marwre,37.1779,-120.6158,Cistothorus palustris,Marsh Wren,2017-02-13,Winter
marwre,37.1779,-120.6158,Cistothorus palustris,Marsh Wren,2017-02-13,Winter
marwre,38.2087,-122.0327,Cistothorus palustris,Marsh Wren,2017-03-11,Spring
marwre,40.4473,-74.1838,Cistothorus palustris,Marsh Wren,2014-05-24,Spring
marwre,40.4473,-74.1838,Cistothorus palustris,Marsh Wren,2014-05-24,Spring
marwre,33.1895,-115.6081,Cistothorus palustris,Marsh Wren,2016-08-21,Summer
marwre,40.6011,-73.9249,Cistothorus palustris,Marsh Wren,2017-03-25,Spring
marwre,29.951,-93.079,Cistothorus palustris,Marsh Wren,2017-04-13,Spring
marwre,40.7275,-106.2975,Cistothorus palustris,Marsh Wren,2017-04-30,Spring
marwre,40.7275,-106.2975,Cistothorus palustris,Marsh Wren,2017-04-30,Spring
marwre,50.9619,-118.1997,Cistothorus palustris,Marsh Wren,2017-06-06,Summer
marwre,39.6466,-120.3786,Cistothorus palustris,Marsh Wren,2000-06-11,Summer
marwre,39.6466,-120.3786,Cistothorus palustris,Marsh Wren,2000-06-11,Summer
marwre,40.3343,-104.6397,Cistothorus palustris,Marsh Wren,2017-05-04,Spring
marwre,40.3343,-104.6397,Cistothorus palustris,Marsh Wren,2017-05-04,Spring
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-06-10,Summer
marwre,48.1605,-122.6767,Cistothorus palustris,Marsh Wren,2016-08-01,Summer
marwre,41.8905,-88.3689,Cistothorus palustris,Marsh Wren,2017-09-20,Fall
marwre,39.2584,-75.4551,Cistothorus palustris,Marsh Wren,2017-06-26,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-05-27,Spring
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-05-27,Spring
marwre,35.0307,-120.6205,Cistothorus palustris,Marsh Wren,2017-09-10,Fall
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-05-27,Spring
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-05-27,Spring
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-05-27,Spring
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-06-10,Summer
marwre,46.154,-72.7455,Cistothorus palustris,Marsh Wren,2017-06-10,Summer
marwre,46.9252,-120.5076,Cistothorus palustris,Marsh Wren,2017-12-16,Winter
marwre,32.2789,-111.0223,Cistothorus palustris,Marsh Wren,2018-01-04,Winter
marwre,40.7033,-74.0537,Cistothorus palustris,Marsh Wren,2015-08-23,Summer
marwre,25.3796,-100.7963,Cistothorus palustris,Marsh Wren,2018-03-12,Spring
marwre,45.8014,-111.6767,Cistothorus palustris,Marsh Wren,2017-04-28,Spring
marwre,38.5073,-104.4402,Cistothorus palustris,Marsh Wren,2017-10-22,Fall
marwre,50.7991,-120.4513,Cistothorus palustris,Marsh Wren,2017-06-06,Summer
marwre,45.0795,-64.4862,Cistothorus palustris,Marsh Wren,2018-04-12,Spring
marwre,37.9441,-106.127,Cistothorus palustris,Marsh Wren,2018-04-16,Spring
marwre,29.5839,-94.5218,Cistothorus palustris,Marsh Wren,2018-05-21,Spring
marwre,39.919,-83.2065,Cistothorus palustris,Marsh Wren,2018-05-06,Spring
marwre,40.3343,-104.6397,Cistothorus palustris,Marsh Wren,2018-06-06,Summer
marwre,47.0839,-122.7066,Cistothorus palustris,Marsh Wren,2018-06-03,Summer
marwre,47.0839,-122.7066,Cistothorus palustris,Marsh Wren,2018-06-03,Summer
marwre,47.0839,-122.7066,Cistothorus palustris,Marsh Wren,2018-06-04,Summer
marwre,52.8007,-119.2534,Cistothorus palustris,Marsh Wren,2018-05-21,Spring
marwre,52.8007,-119.2534,Cistothorus palustris,Marsh Wren,2018-05-21,Spring
marwre,42.967,-76.7407,Cistothorus palustris,Marsh Wren,2018-06-15,Summer
marwre,56.3389,-120.008,Cistothorus palustris,Marsh Wren,2018-06-16,Summer
marwre,42.758,-70.801,Cistothorus palustris,Marsh Wren,2018-07-02,Summer
marwre,47.3127,-119.3347,Cistothorus palustris,Marsh Wren,2018-09-18,Fall
marwre,43.4778,-79.7236,Cistothorus palustris,Marsh Wren,2016-09-27,Fall
marwre,32.5547,-117.0634,Cistothorus palustris,Marsh Wren,2018-11-05,Fall
marwre,32.5547,-117.0634,Cistothorus palustris,Marsh Wren,2018-11-02,Fall
marwre,32.5547,-117.0634,Cistothorus palustris,Marsh Wren,2018-11-02,Fall
marwre,32.5547,-117.0634,Cistothorus palustris,Marsh Wren,2018-10-26,Fall
marwre,31.4,-111.088,Cistothorus palustris,Marsh Wren,2018-01-09,Winter
marwre,28.229,-80.813,Cistothorus palustris,Marsh Wren,2019-01-08,Winter
marwre,28.229,-80.813,Cistothorus palustris,Marsh Wren,2018-04-06,Spring
marwre,28.229,-80.813,Cistothorus palustris,Marsh Wren,2018-04-06,Spring
marwre,39.7603,-120.3512,Cistothorus palustris,Marsh Wren,2014-06-08,Summer
marwre,39.3212,-121.8164,Cistothorus palustris,Marsh Wren,2015-02-10,Winter
marwre,33.2016,-115.597,Cistothorus palustris,Marsh Wren,2018-01-31,Winter
marwre,33.2016,-115.597,Cistothorus palustris,Marsh Wren,2018-01-30,Winter
marwre,33.2016,-115.597,Cistothorus palustris,Marsh Wren,2018-01-31,Winter
marwre,32.6287,-116.923,Cistothorus palustris,Marsh Wren,2018-01-28,Winter
marwre,31.4,-111.088,Cistothorus palustris,Marsh Wren,2017-12-27,Winter
marwre,36.0753,-115.0101,Cistothorus palustris,Marsh Wren,2018-01-16,Winter
marwre,33.0624,-115.4991,Cistothorus palustris,Marsh Wren,2018-02-01,Winter
marwre,33.0624,-115.4991,Cistothorus palustris,Marsh Wren,2018-02-01,Winter
marwre,43.3388,-70.5506,Cistothorus palustris,Marsh Wren,2018-09-07,Fall
marwre,33.2094,-115.5224,Cistothorus palustris,Marsh Wren,2018-01-18,Winter
marwre,33.2016,-115.597,Cistothorus palustris,Marsh Wren,2018-01-19,Winter
marwre,33.2016,-115.597,Cistothorus palustris,Marsh Wren,2018-01-19,Winter
marwre,32.7257,-114.6074,Cistothorus palustris,Marsh Wren,2018-01-18,Winter
marwre,37.6208,-121.2044,Cistothorus palustris,Marsh Wren,2019-04-07,Spring
marwre,47.0003,-123.0045,Cistothorus palustris,Marsh Wren,2019-04-02,Spring
marwre,23.0477,-109.697,Cistothorus palustris,Marsh Wren,2019-02-22,Winter
marwre,23.0477,-109.697,Cistothorus palustris,Marsh Wren,2019-02-22,Winter
marwre,33.6146,-116.7097,Cistothorus palustris,Marsh Wren,1999-04-26,Spring
marwre,35.5621,-97.6129,Cistothorus palustris,Marsh Wren,2019-05-12,Spring
marwre,42.3684,-82.4026,Cistothorus palustris,Marsh Wren,2019-05-15,Spring
marwre,51.3142,-121.8012,Cistothorus palustris,Marsh Wren,2019-04-28,Spring
marwre,51.3142,-121.8012,Cistothorus palustris,Marsh Wren,2019-04-28,Spring
